"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006886","intracellular protein transport","1/45","229/11064",0.610569349787523,0.635661240874681,0.595748993063528,"COPA",1
"GO:0043547","positive regulation of GTPase activity","1/45","238/11064",0.624891530690238,0.647614859078974,0.606952060909657,"RSU1",1
"GO:0007399","nervous system development","1/45","250/11064",0.643189118694189,0.663561624716177,0.621897552250156,"ATXN10",1
"GO:0043687","post-translational protein modification","1/45","269/11064",0.670389845065806,0.688508489527044,0.645278039584441,"LOC113992168",1
"GO:0008285","negative regulation of cell population proliferation","1/45","282/11064",0.687821445136031,0.703243450632355,0.659087813842881,"ITGA1",1
"GO:0015031","protein transport","1/45","287/11064",0.694283059062647,0.706680970831623,0.662309497132131,"LOC113994084",1
"GO:0030154","cell differentiation","1/45","327/11064",0.741477332658021,0.751363697093461,0.704186659787501,"ETV1",1
"GO:0016567","protein ubiquitination","1/45","366/11064",0.78060028389175,0.787508251005836,0.73806174955764,"XIAP",1
"GO:0045892","negative regulation of transcription, DNA-templated","1/45","396/11064",0.806695781348984,0.810249507258011,0.759375115297212,"LOC113992301",1
"GO:0045893","positive regulation of transcription, DNA-templated","1/45","486/11064",0.868076407272733,0.868076407272733,0.813571148090327,"LOC113992301",1
