"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","5/1487","18/12151",0.0597836816605469,0.597062521972627,0.569149955029175,"BMP4/CCN4/EFEMP1/RARB/SNAI2",5
"GO:0045087","GO:0045087","innate immune response","37/1487","234/12151",0.0602927367620122,0.597062521972627,0.569149955029175,"ARID5A/B2M/C1QB/C1R/C1S/CHGA/CHUK/DDX1/G3BP1/IL17RA/IRF7/ITCH/LACC1/LOC113982346/LOC113983275/LOC113984272/LOC113987247/LOC113988345/LOC113990250/LOC113991172/LOC113999172/LOC114001475/LY86/MALT1/NLRP3/NONO/PARP14/POLR3D/POLR3F/PPARG/RARRES2/RIPK2/RNF166/SEC14L1/SMPDL3B/TIRAP/WFDC2",37
"GO:0006625","GO:0006625","protein targeting to peroxisome","13/1487","67/12151",0.0603964978874045,0.597062521972627,0.569149955029175,"ACOX2/HACL1/HMGCL/LOC113984893/LOC113987927/PEX13/PEX16/PEX7/PHYH/RPS27A/UBA52/UBE2D1/ZFAND6",13
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","13/1487","67/12151",0.0603964978874045,0.597062521972627,0.569149955029175,"ANAPC10/ERCC3/PSMA1/PSMA4/PSMA5/PSMA7/PSMB1/PSMB3/PSMB7/PSMD9/PSME3/UBE2D1/UBE2E1",13
"GO:0000387","GO:0000387","spliceosomal snRNP assembly","6/1487","24/12151",0.0644088144864906,0.599720508842548,0.571683681484632,"SNRPB/SNRPC/SNRPD1/SNRPF/SNUPN/TGS1",6
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process","6/1487","24/12151",0.0644088144864906,0.599720508842548,0.571683681484632,"CHST12/CHST15/CSGALNACT2/DCN/LOC114001489/VCAN",6
"GO:0090050","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","6/1487","24/12151",0.0644088144864906,0.599720508842548,0.571683681484632,"FOXC2/GATA2/HMOX1/KDR/LOC113992333/LOC113997171",6
"GO:0001833","GO:0001833","inner cell mass cell proliferation","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"COPS2/GINS1/TAF8/ZPR1",4
"GO:0006465","GO:0006465","signal peptide processing","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"IMMP2L/LOC113987198/PCSK5/SPCS3",4
"GO:0006825","GO:0006825","copper ion transport","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"ATOX1/ATP7B/MMGT1/SLC31A2",4
"GO:0006900","GO:0006900","vesicle budding from membrane","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"ANXA2/CHMP4C/CHMP5/CHMP6",4
"GO:0015986","GO:0015986","ATP synthesis coupled proton transport","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"ATP5F1D/ATP5MC1/ATP5MG/LOC114002434",4
"GO:0030878","GO:0030878","thyroid gland development","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"RAF1/SIX1/SMAD3/SRF",4
"GO:0060213","GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"BTG2/CNOT7/POLR2G/TOB1",4
"GO:0060324","GO:0060324","face development","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"ALDH1A2/MKKS/RAF1/SRF",4
"GO:0098662","GO:0098662","inorganic cation transmembrane transport","4/1487","13/12151",0.064530713084461,0.599720508842548,0.571683681484632,"ABCC9/ATP7B/KCNJ8/PKD2",4
"GO:0030218","GO:0030218","erythrocyte differentiation","8/1487","36/12151",0.0655194050949268,0.599720508842548,0.571683681484632,"BMP4/CASP7/INHBA/LOC114000599/RPS14/RPS19/SPI1/UFL1",8
"GO:0048839","GO:0048839","inner ear development","8/1487","36/12151",0.0655194050949268,0.599720508842548,0.571683681484632,"CYTL1/KCNQ1/LHX3/LOC113982894/LOC113987005/MAPKAPK2/NEUROD1/SIX1",8
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","7/1487","30/12151",0.0658652581965804,0.599720508842548,0.571683681484632,"CHUK/LOC113989070/MMP2/PKD2/ROMO1/RPS3/TPM1",7
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","7/1487","30/12151",0.0658652581965804,0.599720508842548,0.571683681484632,"CD40/IL18/LOC113982346/PARP14/SOCS3/STAT3/TNFRSF1A",7
"GO:0045739","GO:0045739","positive regulation of DNA repair","7/1487","30/12151",0.0658652581965804,0.599720508842548,0.571683681484632,"ABRAXAS1/BRCC3/EYA1/EYA2/EYA4/RPS3/SIRT1",7
"GO:0051017","GO:0051017","actin filament bundle assembly","7/1487","30/12151",0.0658652581965804,0.599720508842548,0.571683681484632,"BAIAP2L1/CALD1/EZR/MICAL1/NEDD9/PLS1/PLS3",7
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","13/1487","68/12151",0.0666786584009043,0.604475523319988,0.576216399879109,"CASP8/COL4A3/DAP/DIABLO/F2R/HIP1R/LAPTM5/LOC113982894/LOC113983275/LOC113990357/PPARG/RPS27L/SMAD3",13
"GO:0007160","GO:0007160","cell-matrix adhesion","14/1487","75/12151",0.0691375308117418,0.623572715001492,0.594420801238619,"EMP2/FBLN5/FERMT1/FN1/HPSE/ITGA11/ITGA8/ITGAV/ITGB1/ITGB4/JAM3/LOC113998420/NID1/SRF",14
"GO:0006915","GO:0006915","apoptotic process","63/1487","429/12151",0.0693859812935186,0.623572715001492,0.594420801238619,"ADORA2A/AHR/BAK1/CASP6/CASP7/CASP8/CTNNBL1/DAD1/DAP/DAPK2/DDIT4/DIABLO/EAF2/ECSCR/EMC4/ERCC3/EVA1A/GADD45A/HIP1R/IGFBP3/IRF1/ITCH/KLF11/KREMEN1/LGALS1/LOC113990357/LOC113992650/LOC114001558/MDM2/MRPS30/MTFP1/MYDGF/NFKB1/NLRP3/NME6/NOTCH2/NUDT2/PDCD5/PKN2/PLEKHF1/POLR2G/PRELID1/PSME3/RAF1/RIPK2/RPS3/SIX1/SRGN/STK3/SUDS3/TAF10/TCIM/TCTN3/TIA1/TIAL1/TMBIM4/TNFAIP8/TNIP2/TP53INP1/TRIAP1/UXT/VILL/ZFAND6",63
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","10/1487","49/12151",0.0698504531576955,0.625041123945586,0.595820562325171,"CILP/CLDN1/CLEC3B/PDCD5/PDGFD/SFRP1/SMAD3/SMAD7/WWOX/ZFP36L2",10
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","12/1487","62/12151",0.0704658846502071,0.627841959372661,0.598490459193085,"BRK1/FLT4/FOXC2/HSP90AA1/ITGAV/KDR/LOC113987247/LOC113997171/MAPKAPK2/PGF/RHOA/VEGFC",12
"GO:0042542","GO:0042542","response to hydrogen peroxide","9/1487","43/12151",0.0726834611820297,0.631187827320521,0.601679908408163,"BAK1/CASP7/GPX1/HMOX1/LOC114003675/PPP2CB/SDC1/SIRT1/TXNIP",9
"GO:0042742","GO:0042742","defense response to bacterium","9/1487","43/12151",0.0726834611820297,0.631187827320521,0.601679908408163,"CEBPB/CHGA/IRF8/LOC113984272/LOC113991172/LOC114001558/NOTCH2/ROMO1/TNFRSF1A",9
"GO:0001709","GO:0001709","cell fate determination","5/1487","19/12151",0.0732737313989622,0.631187827320521,0.601679908408163,"GATA2/JAG1/LOC113982218/LOC113992333/NOTCH2",5
"GO:0006293","GO:0006293","nucleotide-excision repair, preincision complex stabilization","5/1487","19/12151",0.0732737313989622,0.631187827320521,0.601679908408163,"ERCC3/LOC113983394/LOC113992976/RPA1/RPA2",5
"GO:0006295","GO:0006295","nucleotide-excision repair, DNA incision, 3'-to lesion","5/1487","19/12151",0.0732737313989622,0.631187827320521,0.601679908408163,"ERCC3/LOC113983394/LOC113992976/RPA1/RPA2",5
"GO:0030325","GO:0030325","adrenal gland development","5/1487","19/12151",0.0732737313989622,0.631187827320521,0.601679908408163,"DKK3/NR5A1/SMAD3/STRA6/TSPO",5
"GO:0035025","GO:0035025","positive regulation of Rho protein signal transduction","5/1487","19/12151",0.0732737313989622,0.631187827320521,0.601679908408163,"F2R/F2RL2/GPR35/LOC113990500/LPAR6",5
"GO:0046427","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","5/1487","19/12151",0.0732737313989622,0.631187827320521,0.601679908408163,"F2R/IL10RA/IL10RB/OCIAD2/PRL",5
"GO:0032201","GO:0032201","telomere maintenance via semi-conservative replication","6/1487","25/12151",0.0763446536232376,0.648101258772472,0.617802639941308,"LOC113991138/POLE3/PRIM1/RFC5/RPA1/RPA2",6
"GO:0045765","GO:0045765","regulation of angiogenesis","6/1487","25/12151",0.0763446536232376,0.648101258772472,0.617802639941308,"EMP2/ENPP2/ETS1/HMOX1/SFRP1/TSPAN12",6
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","6/1487","25/12151",0.0763446536232376,0.648101258772472,0.617802639941308,"BMP4/EIF4A3/SIX1/SIX2/SIX4/SMAD3",6
"GO:0051973","GO:0051973","positive regulation of telomerase activity","7/1487","31/12151",0.0764859385352869,0.648101258772472,0.617802639941308,"CCT2/CCT4/HSP90AA1/LOC113994013/MYC/NEK7/TCP1",7
"GO:0030509","GO:0030509","BMP signaling pathway","12/1487","63/12151",0.077807423974786,0.656618748665267,0.625921938693187,"BMP4/BMP5/DDX5/ENG/EXTL1/ROR2/SLC33A1/SMAD1/SMAD3/SMAD7/TMEM100/UBE2D1",12
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","10/1487","50/12151",0.0781849213666512,0.657133185251692,0.626412325460491,"CD36/FRMD8/LOC113987247/LOC113988345/LPL/MAPKAPK2/RIPK2/SELENOK/STAT3/TIRAP",10
"GO:0006112","GO:0006112","energy reserve metabolic process","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"GFPT2/KL/LEPR/MYC",4
"GO:0006518","GO:0006518","peptide metabolic process","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"CPN1/CPZ/MIPEP/MME",4
"GO:0006839","GO:0006839","mitochondrial transport","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"ABCB10/HSP90AA1/LOC114000599/SLC25A30",4
"GO:0016050","GO:0016050","vesicle organization","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"CD2AP/PLEKHF1/SAR1A/SAR1B",4
"GO:0030970","GO:0030970","retrograde protein transport, ER to cytosol","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"DERL1/DERL2/SEC61B/SELENOS",4
"GO:0034656","GO:0034656","nucleobase-containing small molecule catabolic process","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"ENTPD4/ENTPD7/LOC113991070/NUDT5",4
"GO:0042326","GO:0042326","negative regulation of phosphorylation","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"BMP4/CDKN2C/INHBA/SIRT1",4
"GO:0048738","GO:0048738","cardiac muscle tissue development","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"ALDH1A2/BMP5/NDUFV2/TBX2",4
"GO:0060766","GO:0060766","negative regulation of androgen receptor signaling pathway","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"FOXP1/PHB/SFRP1/SIRT1",4
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"DMRTA2/MANF/PITX3/SFRP1",4
"GO:1903364","GO:1903364","positive regulation of cellular protein catabolic process","4/1487","14/12151",0.0819051097817702,0.659050418244011,0.628239928150665,"EZR/HSP90AA1/LOC114002821/VGLL4",4
"GO:0008284","GO:0008284","positive regulation of cell population proliferation","51/1487","345/12151",0.0862449832287781,0.677671816645399,0.645990779481468,"ALDH1A2/BMP4/BMP5/BRK1/CCND2/CGA/CNOT7/DDRGK1/DERL2/DPP4/EDN3/EMP2/EPCAM/ETS1/F2R/FGF16/FLT4/FN1/FSHB/GDNF/GHRHR/GNAI2/ITGAV/KDR/KLF5/LGMN/LOC113992300/LOC113997171/MDM2/MYC/NPM1/PDF/PDGFD/PGF/PGGT1B/PLA2G1B/PRL/RAB25/ROMO1/RPL23/RPS15A/RPS4X/RPS6/SDCBP2/SFRP1/SINHCAF/SIRT1/SYF2/TBX2/UFL1/VEGFC",51
"GO:0050729","GO:0050729","positive regulation of inflammatory response","10/1487","51/12151",0.0871083312694756,0.677671816645399,0.645990779481468,"CCN4/CEBPB/ETS1/IFI35/IL16/IL18/LOC113991172/LPL/MGST2/TNFRSF1A",10
"GO:0055085","GO:0055085","transmembrane transport","35/1487","227/12151",0.0876735749591458,0.677671816645399,0.645990779481468,"ABCB10/ABCB8/ABCC3/ABCC9/ANO1/ATP6V0E1/DERL1/ERLEC1/ERLIN2/FXYD2/LOC113987005/LOC113990831/LOC113991395/LOC113999239/LOC113999282/MFSD1/PSMA1/PSMA4/PSMA5/PSMA7/PSMB1/PSMB3/PSMB7/PSMD9/PSME3/RPS27A/SLC16A9/SLC18A1/SLC19A1/SLC22A31/SLC33A1/SLC4A2/SLCO2A1/SVOPL/UBA52",35
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","7/1487","32/12151",0.0880474078518511,0.677671816645399,0.645990779481468,"CD36/CTSL/LGMN/LOC113988345/LOC113991586/MAPKAPK2/S100A1",7
"GO:0006369","GO:0006369","termination of RNA polymerase II transcription","7/1487","32/12151",0.0880474078518511,0.677671816645399,0.645990779481468,"CLP1/CPSF3/CPSF7/MED18/SNRPB/SNRPF/SSU72",7
"GO:0015701","GO:0015701","bicarbonate transport","7/1487","32/12151",0.0880474078518511,0.677671816645399,0.645990779481468,"CA12/LOC113984471/LOC113990794/LOC114003675/SLC26A5/SLC39A8/SLC4A2",7
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint","5/1487","20/12151",0.0882737949475297,0.677671816645399,0.645990779481468,"FOXO4/HMGA2/NBN/NOP53/SYF2",5
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","5/1487","20/12151",0.0882737949475297,0.677671816645399,0.645990779481468,"DKK3/ENG/LOX/SMAD3/SMAD7",5
"GO:0042276","GO:0042276","error-prone translesion synthesis","5/1487","20/12151",0.0882737949475297,0.677671816645399,0.645990779481468,"RFC5/RPA1/RPA2/RPS27A/UBA52",5
"GO:0045862","GO:0045862","positive regulation of proteolysis","5/1487","20/12151",0.0882737949475297,0.677671816645399,0.645990779481468,"BAK1/CASP8/CLN6/LOC113988074/LOC113988082",5
"GO:0001890","GO:0001890","placenta development","6/1487","26/12151",0.0894422339888436,0.677671816645399,0.645990779481468,"ALKBH1/DCN/LHX3/MME/PPARG/RPS6",6
"GO:0032435","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","6/1487","26/12151",0.0894422339888436,0.677671816645399,0.645990779481468,"DDRGK1/EIF3H/FHIT/NOP53/RPL11/SDCBP2",6
"GO:0035987","GO:0035987","endodermal cell differentiation","6/1487","26/12151",0.0894422339888436,0.677671816645399,0.645990779481468,"FN1/HMGA2/INHBA/ITGAV/LAMB3/MMP2",6
"GO:0045595","GO:0045595","regulation of cell differentiation","6/1487","26/12151",0.0894422339888436,0.677671816645399,0.645990779481468,"CEBPB/CEBPD/PTBP1/RAF1/SIK1/TBX19",6
"GO:0045597","GO:0045597","positive regulation of cell differentiation","6/1487","26/12151",0.0894422339888436,0.677671816645399,0.645990779481468,"EDN3/GDNF/NEUROD1/SERPINF2/SOCS3/SRF",6
"GO:0045648","GO:0045648","positive regulation of erythrocyte differentiation","6/1487","26/12151",0.0894422339888436,0.677671816645399,0.645990779481468,"ETS1/GATA2/INHBA/LOC113992333/STAT2/STAT3",6
"GO:0050728","GO:0050728","negative regulation of inflammatory response","11/1487","58/12151",0.0910016768733034,0.686979931596283,0.654863741710279,"AOAH/NFKB1/NLRP3/PPARG/SELENOS/SERPINF1/SMAD3/SMPDL3B/SOCS3/TNFAIP6/TNFRSF1A",11
"GO:0032481","GO:0032481","positive regulation of type I interferon production","9/1487","45/12151",0.0918317726795914,0.689242833421234,0.657020853276503,"IRF1/IRF7/NFKB1/PLCG2/POLR1C/POLR2H/POLR2K/POLR3D/POLR3F",9
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","16/1487","92/12151",0.0919654454998467,0.689242833421234,0.657020853276503,"AVPR1B/F2R/FLT4/GFRAL/IGFBP3/IQGAP1/KDR/LAMTOR1/LAPTM5/LOC113982330/LOC113997171/MYDGF/NENF/NTRK1/ROR2/WWC1",16
"GO:0007155","GO:0007155","cell adhesion","47/1487","317/12151",0.092741425588946,0.692558271664215,0.660181295370006,"AATF/ACKR3/ADAM12/B4GALT1/BOC/CASS4/CCN1/CCN4/CD36/CLDN1/CLDN3/COL18A1/COL4A3/CTNNA1/DPP4/DSG2/EFNB1/EMILIN2/EMP2/ENG/FAP/FERMT1/FN1/IGFBP7/ISLR/ITGAV/ITGB1/ITGB4/LOC113982330/LOC113992681/LOC113994298/LOC114000175/LOC114001849/MMRN1/MPZL3/MXRA8/NEDD9/NINJ1/PGM5/PKN2/RPSA/SCARF1/SSPN/TGFBI/TNFAIP6/VCAN/VWF",47
"GO:0031146","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","13/1487","72/12151",0.0960081617030847,0.714383310736932,0.680986017739292,"FBXL7/FBXO33/FBXO38/LOC113995895/PSMA1/PSMA4/PSMA5/PSMA7/PSMB1/PSMB3/PSMB7/PSMD9/PSME3",13
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","10/1487","52/12151",0.0966212445974624,0.716377513515471,0.68288699189184,"CHUK/PSMA1/PSMA4/PSMA5/PSMA7/PSMB1/PSMB3/PSMB7/PSMD9/PSME3",10
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","14/1487","79/12151",0.0975008361959921,0.719472435277225,0.685837226610478,"CD36/CD40/CDC73/CEBPB/CHMP5/IRF8/LOC113987637/LOC113988345/NFKB1/NLRP3/RHOA/SELENOS/TNIP2/TSPO",14
"GO:0002576","GO:0002576","platelet degranulation","17/1487","100/12151",0.0993618509414815,0.719472435277225,0.685837226610478,"ANXA5/CD36/CLEC3B/F8/FN1/ISLR/LOC113983733/LOC113998420/MANF/MMRN1/PHACTR2/RARRES2/SERPINF2/SRGN/TOR4A/VEGFC/VWF",17
"GO:0045785","GO:0045785","positive regulation of cell adhesion","7/1487","33/12151",0.10053916937662,0.719472435277225,0.685837226610478,"ANGPT4/BAG4/CYTH3/ITGAV/LOC113990875/P4HB/TPM1",7
"GO:0002230","GO:0002230","positive regulation of defense response to virus by host","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"HSP90AA1/SELENOK/STAT2/ZDHHC1",4
"GO:0002756","GO:0002756","MyD88-independent toll-like receptor signaling pathway","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"CHUK/RPS27A/UBA52/UBE2D1",4
"GO:0006520","GO:0006520","cellular amino acid metabolic process","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"BPHL/GGT5/LOC113991360/SCLY",4
"GO:0006744","GO:0006744","ubiquinone biosynthetic process","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"COQ10B/COQ2/COQ3/COQ6",4
"GO:0007369","GO:0007369","gastrulation","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"EXTL1/POGLUT1/RPS6/SYF2",4
"GO:0008202","GO:0008202","steroid metabolic process","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"LOC113983773/LOC113988755/LOC114000305/TSPO",4
"GO:0043651","GO:0043651","linoleic acid metabolic process","4/1487","15/12151",0.101316043394119,0.719472435277225,0.685837226610478,"LOC114002601/LOC114002602/LOC114002603/LOC114002604",4
"GO:0042981","GO:0042981","regulation of apoptotic process","24/1487","150/12151",0.101521961207361,0.719472435277225,0.685837226610478,"CASP6/DAPK2/HS1BP3/HSP90AA1/IGFBP3/LGALS1/LOC113982894/LOC113988074/LOC113988082/LOC113992650/LOX/MALT1/NOP53/OSGIN1/PHB/PRELID1/RAF1/RPS3/SIRT1/STAT2/TP53I3/TP53INP1/TPT1/TRIAP1",24
"GO:0010628","GO:0010628","positive regulation of gene expression","44/1487","297/12151",0.10194318787991,0.719472435277225,0.685837226610478,"AGR2/ALDH1A2/ANGPT4/BLNK/BMP4/CD36/CLDN3/DDRGK1/ETS1/EZR/FEV/FGF16/FN1/GATA2/GSN/HMGA2/INHBA/LAMTOR5/LOC113982218/LOC113987927/LOC113992333/LRRC32/MITF/MYC/NFE2L2/NR5A1/OSR1/PDCD5/PHB/PRKAB1/RAMP2/RPL11/RPL23/RPL5/RPS3/RPS7/SLC2A10/SLC6A4/SMAD1/SMAD3/STAT3/TMED2/VDR/ZPR1",44
"GO:0006909","GO:0006909","phagocytosis","9/1487","46/12151",0.102414451543924,0.719472435277225,0.685837226610478,"ADORA2A/ANXA11/CD93/EIF2AK1/GATA2/IRF8/ITGB1/LEPR/LOC113992333",9
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","9/1487","46/12151",0.102414451543924,0.719472435277225,0.685837226610478,"BAG4/EEF1A1/IQGAP1/LOC113985205/LOC113990357/SNAI2/VILL/ZFP36L2/ZPR1",9
"GO:0006378","GO:0006378","mRNA polyadenylation","6/1487","27/12151",0.103677587079464,0.719472435277225,0.685837226610478,"CDC73/CLP1/CPSF3/GRSF1/LEO1/SSU72",6
"GO:0016239","GO:0016239","positive regulation of macroautophagy","6/1487","27/12151",0.103677587079464,0.719472435277225,0.685837226610478,"DCN/EPM2A/HMOX1/KDR/LOC113997171/SIRT1",6
"GO:0050918","GO:0050918","positive chemotaxis","6/1487","27/12151",0.103677587079464,0.719472435277225,0.685837226610478,"ALKBH1/ANGPT4/BMP4/COLEC10/PGF/VEGFC",6
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","6/1487","27/12151",0.103677587079464,0.719472435277225,0.685837226610478,"ADORA2A/BAK1/BCO2/PPA2/PRELID1/PYCR1",6
"GO:0006997","GO:0006997","nucleus organization","5/1487","21/12151",0.104733245603772,0.719472435277225,0.685837226610478,"CHMP2A/CHMP2B/CHMP4C/CHMP5/CHMP6",5
"GO:0071158","GO:0071158","positive regulation of cell cycle arrest","5/1487","21/12151",0.104733245603772,0.719472435277225,0.685837226610478,"FAP/FOXO4/HMGA2/PKD2/RPL23",5
"GO:1901687","GO:1901687","glutathione derivative biosynthetic process","5/1487","21/12151",0.104733245603772,0.719472435277225,0.685837226610478,"GSTZ1/LOC113984280/LOC113990970/LOC113991029/MGST2",5
"GO:0009749","GO:0009749","response to glucose","10/1487","53/12151",0.106720869589021,0.719472435277225,0.685837226610478,"CASP7/COL4A3/EIF2B1/EIF2B2/LPL/NDUFA9/NEUROD1/SELENOS/TXN2/TXNIP",10
"GO:0042493","GO:0042493","response to drug","34/1487","224/12151",0.107326205818776,0.719472435277225,0.685837226610478,"ADORA2A/B2M/BAK1/CASP7/CHUK/COL18A1/DAD1/ENG/HMOX1/INHBA/LGALS1/LOC113985414/LOC113990794/LOC113991395/LOC114000289/LOX/LPL/MYC/NEUROD1/NTRK1/OGG1/PEMT/PHB/PMS2/PPARG/RPN2/SFRP1/SLC6A4/TGIF1/TSPO/TXN2/TXNIP/UBE2B/VEGFC",34
"GO:0001886","GO:0001886","endothelial cell morphogenesis","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"COL18A1/LOC113988558/LOC114001849",3
"GO:0006098","GO:0006098","pentose-phosphate shunt","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"PGD/RPE/RPIA",3
"GO:0006833","GO:0006833","water transport","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"AQP3/LOC113982611/LOC113999239",3
"GO:0008406","GO:0008406","gonad development","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"MKKS/OSR1/RDH10",3
"GO:0009650","GO:0009650","UV protection","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"GPX1/LOC113992976/LOC114000175",3
"GO:0010614","GO:0010614","negative regulation of cardiac muscle hypertrophy","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"P2RX4/RGS2/TNFRSF1A",3
"GO:0030902","GO:0030902","hindbrain development","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"ALDH1A2/BMP5/SMAD1",3
"GO:0031053","GO:0031053","primary miRNA processing","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"MRPL44/SMAD1/SMAD3",3
"GO:0033523","GO:0033523","histone H2B ubiquitination","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"CDC73/LEO1/UBE2E1",3
"GO:0034333","GO:0034333","adherens junction assembly","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"JAM3/RAMP2/SMAD7",3
"GO:0036444","GO:0036444","calcium import into the mitochondrion","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"MCU/MICU1/SMDT1",3
"GO:0042118","GO:0042118","endothelial cell activation","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"APOLD1/FOXP1/P2RX4",3
"GO:0042574","GO:0042574","retinal metabolic process","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"ALDH1A2/BCO2/RDH10",3
"GO:0045039","GO:0045039","protein insertion into mitochondrial inner membrane","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"NDUFA13/ROMO1/TIMM13",3
"GO:0048546","GO:0048546","digestive tract morphogenesis","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"AGR2/SFRP1/STRA6",3
"GO:0061029","GO:0061029","eyelid development in camera-type eye","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"INHBA/SRF/STRA6",3
"GO:0061709","GO:0061709","reticulophagy","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"DDRGK1/UFC1/UFL1",3
"GO:0070989","GO:0070989","oxidative demethylation","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"ALKBH1/LOC113983773/LOC113988755",3
"GO:0072006","GO:0072006","nephron development","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"JAG1/NUP133/SIX2",3
"GO:1900264","GO:1900264","positive regulation of DNA-directed DNA polymerase activity","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"DSCC1/POLG2/RFC5",3
"GO:1902166","GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"ING2/SIRT1/TRIAP1",3
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"LOC113985205/NFE2L2/PYCR1",3
"GO:1904888","GO:1904888","cranial skeletal system development","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"COLEC10/EXTL1/IRF6",3
"GO:1904903","GO:1904903","ESCRT III complex disassembly","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"CHMP2A/CHMP2B/CHMP5",3
"GO:2000178","GO:2000178","negative regulation of neural precursor cell proliferation","3/1487","10/12151",0.113688925936083,0.719472435277225,0.685837226610478,"BTG2/GATA2/LOC113992333",3
