"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007264","small GTPase mediated signal transduction","1/49","83/11439",0.30063867658477,0.375798345730962,0.319391966352241,"RAC3",1
"GO:0001501","skeletal system development","1/49","84/11439",0.303656350488199,0.377821265584396,0.321111251061981,"RASSF2",1
"GO:0070125","mitochondrial translational elongation","1/49","87/11439",0.312633045108331,0.38543800081849,0.327584733639106,"LOC113984726",1
"GO:0070126","mitochondrial translational termination","1/49","87/11439",0.312633045108331,0.38543800081849,0.327584733639106,"LOC113984726",1
"GO:0018215","protein phosphopantetheinylation","2/49","268/11439",0.319229502026332,0.391781661577771,0.332976226993973,"MINDY1/USP43",2
"GO:0002576","platelet degranulation","1/49","90/11439",0.321496351277263,0.392778347714303,0.333823313067127,"CLEC3B",1
"GO:0048013","ephrin receptor signaling pathway","1/49","91/11439",0.324425832181961,0.394571958059142,0.335347707044417,"EPHA1",1
"GO:0007275","multicellular organism development","2/49","274/11439",0.328719718333488,0.39800145269077,0.338262443222565,"EPHA1/TXNRD3",2
"GO:0030336","negative regulation of cell migration","1/49","94/11439",0.333140132922558,0.398373213127556,0.338578403359872,"EPHA1",1
"GO:0051726","regulation of cell cycle","1/49","94/11439",0.333140132922558,0.398373213127556,0.338578403359872,"RAD51D",1
"GO:0043687","post-translational protein modification","2/49","277/11439",0.333453133951213,0.398373213127556,0.338578403359872,"C3/LOC113992168",2
"GO:0000187","activation of MAPK activity","1/49","96/11439",0.338888392426078,0.401178081903122,0.34096226844008,"PDE6G",1
"GO:0090630","activation of GTPase activity","1/49","96/11439",0.338888392426078,0.401178081903122,0.34096226844008,"EPHA1",1
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","1/49","97/11439",0.341744291991548,0.401178081903122,0.34096226844008,"EPHA1",1
"GO:0043488","regulation of mRNA stability","1/49","97/11439",0.341744291991548,0.401178081903122,0.34096226844008,"IGF2BP3",1
"GO:0042127","regulation of cell population proliferation","1/49","98/11439",0.344588105224877,0.40276531779531,0.342311264247086,"PLA2G4A",1
"GO:0015031","protein transport","2/49","288/11439",0.35073167625693,0.408179105988669,0.346912456551773,"LOC114002160/TESC",2
"GO:0008285","negative regulation of cell population proliferation","2/49","289/11439",0.352295836460397,0.408239810490589,0.346964049461787,"LOC114002160/TESC",2
"GO:0008283","cell population proliferation","1/49","103/11439",0.358627622424573,0.412040247040999,0.350194050116717,"MELK",1
"GO:0031175","neuron projection development","1/49","103/11439",0.358627622424573,0.412040247040999,0.350194050116717,"RAC3",1
"GO:0007015","actin filament organization","1/49","104/11439",0.361399962447615,0.41346605873244,0.351405851086441,"RAC3",1
"GO:0007010","cytoskeleton organization","1/49","108/11439",0.372372408897213,0.424221731655053,0.36054712475946,"FGD3",1
"GO:0008284","positive regulation of cell population proliferation","2/49","310/11439",0.384842347622098,0.435873229826295,0.370449762581413,"ATF3/EPHA1",2
"GO:0007166","cell surface receptor signaling pathway","1/49","113/11439",0.385828525661054,0.435873229826295,0.370449762581413,"EPHA1",1
"GO:0098609","cell-cell adhesion","1/49","114/11439",0.388485633399232,0.437046337574136,0.371446789829091,"CD34",1
"GO:0006413","translational initiation","1/49","116/11439",0.393766109877124,0.441148753804247,0.374933443779048,"LOC113985040",1
"GO:0006260","DNA replication","1/49","118/11439",0.399001911690436,0.445167422133958,0.378348920176229,"RFC3",1
"GO:0007601","visual perception","1/49","123/11439",0.411898386320875,0.457661768190635,0.388967896551884,"PDE6G",1
"GO:0000086","G2/M transition of mitotic cell cycle","1/49","125/11439",0.416980722129245,0.457661768190635,0.388967896551884,"MELK",1
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/49","125/11439",0.416980722129245,0.457661768190635,0.388967896551884,"LOC113991532",1
"GO:1901796","regulation of signal transduction by p53 class mediator","1/49","125/11439",0.416980722129245,0.457661768190635,0.388967896551884,"RFC3",1
"GO:0010468","regulation of gene expression","1/49","133/11439",0.436883294639743,0.477564735031298,0.405883478506133,"IGF2BP3",1
"GO:0001934","positive regulation of protein phosphorylation","1/49","136/11439",0.444173863744213,0.48357638391507,0.410992794126648,"C3",1
"GO:0043312","neutrophil degranulation","2/49","352/11439",0.447784067145146,0.485548988470641,0.412669315737231,"C3/FGL2",2
"GO:0006412","translation","1/49","147/11439",0.470123360923782,0.507733229797685,0.431523758658461,"IGF2BP3",1
"GO:0001701","in utero embryonic development","1/49","149/11439",0.474712232102551,0.510646624174059,0.433999859921812,"KLF2",1
"GO:0034220","ion transmembrane transport","1/49","150/11439",0.47699204615277,0.511062906592254,0.434353659403943,"LOC113994845",1
"GO:0006468","protein phosphorylation","2/49","399/11439",0.513943978595041,0.546694938067022,0.464637413249944,"MELK/RASSF2",2
"GO:0016055","Wnt signaling pathway","1/49","167/11439",0.514298200996383,0.546694938067022,0.464637413249944,"RAC3",1
"GO:0010629","negative regulation of gene expression","1/49","168/11439",0.516409573259617,0.546786606980771,0.46471532289204,"CD34",1
"GO:0007186","G protein-coupled receptor signaling pathway","2/49","409/11439",0.527363609567756,0.556203806965992,0.472719025023729,"C3/FGD3",2
"GO:0030335","positive regulation of cell migration","1/49","180/11439",0.541055300924813,0.568423857002722,0.483104876516933,"EPHA1",1
"GO:0001525","angiogenesis","1/49","197/11439",0.573876099283973,0.600185425176509,0.51009911379524,"EPHA1",1
"GO:0007411","axon guidance","1/49","198/11439",0.575733426373022,0.600185425176509,0.51009911379524,"EPHA1",1
"GO:0016579","protein deubiquitination","1/49","213/11439",0.602659946574817,0.625839175289233,0.531902301025547,"USP43",1
"GO:0000209","protein polyubiquitination","1/49","218/11439",0.611257776301468,0.632335630656691,0.537423654905102,"CHFR",1
"GO:0007049","cell cycle","1/49","220/11439",0.614645642585575,0.63341344846605,0.538339694992589,"RASSF2",1
"GO:0006508","proteolysis","1/49","231/11439",0.632768264931805,0.649610005823526,0.552105190134615,"FGL2",1
"GO:0043547","positive regulation of GTPase activity","1/49","254/11439",0.668004901985813,0.6831868315764,0.580642219429455,"DEPDC5",1
"GO:0007399","nervous system development","1/49","261/11439",0.67805571590982,0.69084921998359,0.587154502754084,"IGF2BP3",1
"GO:0008150","biological_process","1/49","296/11439",0.724005756010796,0.734893060612462,0.624587474516635,"MINDY1",1
"GO:0030154","cell differentiation","1/49","344/11439",0.776727733304447,0.785455011206744,0.667560204456414,"TXNRD3",1
"GO:0016567","protein ubiquitination","1/49","376/11439",0.806252580527838,0.812269390830284,0.690349813649131,"CHFR",1
"GO:0045892","negative regulation of transcription, DNA-templated","1/49","407/11439",0.831192585479624,0.834172182118218,0.708965051468895,"LOC114001824",1
"GO:0006915","apoptotic process","1/49","411/11439",0.834172182118218,0.834172182118218,0.708965051468895,"MELK",1
