"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055078","sodium ion homeostasis","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"LOC114001747",1
"GO:0060438","trachea development","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"LOC113997903",1
"GO:0070286","axonemal dynein complex assembly","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"LOC113984044",1
"GO:0070544","histone H3-K36 demethylation","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"KDM2B",1
"GO:1905039","carboxylic acid transmembrane transport","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"ABCC10",1
"GO:2000601","positive regulation of Arp2/3 complex-mediated actin nucleation","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"WASL",1
"GO:2001028","positive regulation of endothelial cell chemotaxis","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"LGMN",1
"GO:0010507","negative regulation of autophagy","2/210","42/11903",0.169166580889547,0.516709861713721,0.493519607887589,"EIF4E/TBC1D14",2
"GO:0061025","membrane fusion","2/210","42/11903",0.169166580889547,0.516709861713721,0.493519607887589,"DNM1L/LOC113991140",2
"GO:0042060","wound healing","3/210","81/11903",0.171813819014547,0.516709861713721,0.493519607887589,"CFLAR/EPB41L4B/TGFB3",3
"GO:0007568","aging","4/210","123/11903",0.172478081806214,0.516709861713721,0.493519607887589,"JUN/LOC114000703/SLC12A2/TGFB3",4
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","2/210","43/11903",0.175473935515797,0.516709861713721,0.493519607887589,"HRH2/HTR1E",2
"GO:0016042","lipid catabolic process","2/210","43/11903",0.175473935515797,0.516709861713721,0.493519607887589,"DDHD1/LOC113986421",2
"GO:0032515","negative regulation of phosphoprotein phosphatase activity","2/210","43/11903",0.175473935515797,0.516709861713721,0.493519607887589,"PPP1R1B/PTN",2
"GO:0060079","excitatory postsynaptic potential","2/210","43/11903",0.175473935515797,0.516709861713721,0.493519607887589,"GLRB/P2RX3",2
"GO:0043547","positive regulation of GTPase activity","7/210","260/11903",0.176499078389787,0.516709861713721,0.493519607887589,"AGAP3/DEPDC5/DNM1L/JUN/LOC114000703/SMAP1/STXBP5",7
"GO:0001886","endothelial cell morphogenesis","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"CNMD",1
"GO:0001946","lymphangiogenesis","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"ACVR2B",1
"GO:0005513","detection of calcium ion","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"CALM1",1
"GO:0006828","manganese ion transport","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"LOC113989062",1
"GO:0006883","cellular sodium ion homeostasis","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0006953","acute-phase response","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"CEBPB",1
"GO:0009313","oligosaccharide catabolic process","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"NEU4",1
"GO:0010738","regulation of protein kinase A signaling","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"AKAP5",1
"GO:0010839","negative regulation of keratinocyte proliferation","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"KLF9",1
"GO:0030208","dermatan sulfate biosynthetic process","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"VCAN",1
"GO:0030224","monocyte differentiation","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"MYH9",1
"GO:0030836","positive regulation of actin filament depolymerization","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"WDR1",1
"GO:0032688","negative regulation of interferon-beta production","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"LOC113988305",1
"GO:0034375","high-density lipoprotein particle remodeling","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"LCAT",1
"GO:0045199","maintenance of epithelial cell apical/basal polarity","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"WDR1",1
"GO:0045446","endothelial cell differentiation","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"PTN",1
"GO:0045670","regulation of osteoclast differentiation","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"CEBPB",1
"GO:0048596","embryonic camera-type eye morphogenesis","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"KDM2B",1
"GO:0050708","regulation of protein secretion","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"STXBP5",1
"GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"PHF24",1
"GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"NAMPT",1
"GO:0055064","chloride ion homeostasis","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0055119","relaxation of cardiac muscle","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"CAMK2D",1
"GO:0060088","auditory receptor cell stereocilium organization","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"PDZD7",1
"GO:0097202","activation of cysteine-type endopeptidase activity","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"LGMN",1
"GO:2000649","regulation of sodium ion transmembrane transporter activity","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"FXYD6",1
"GO:2000785","regulation of autophagosome assembly","1/210","11/11903",0.177892489879205,0.516709861713721,0.493519607887589,"TBC1D14",1
"GO:0010923","negative regulation of phosphatase activity","2/210","44/11903",0.181818213465926,0.516709861713721,0.493519607887589,"DLG3/LOC113988363",2
"GO:0032880","regulation of protein localization","2/210","44/11903",0.181818213465926,0.516709861713721,0.493519607887589,"CAMK1/WASL",2
"GO:0042542","response to hydrogen peroxide","2/210","44/11903",0.181818213465926,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:0042742","defense response to bacterium","2/210","44/11903",0.181818213465926,0.516709861713721,0.493519607887589,"CEBPB/CHGA",2
"GO:1901215","negative regulation of neuron death","2/210","44/11903",0.181818213465926,0.516709861713721,0.493519607887589,"CBLB/CHGA",2
"GO:0007565","female pregnancy","2/210","45/11903",0.188196170008529,0.516709861713721,0.493519607887589,"LOC113989272/TGFB3",2
"GO:0030900","forebrain development","2/210","45/11903",0.188196170008529,0.516709861713721,0.493519607887589,"CCKAR/KDM2B",2
"GO:0001764","neuron migration","3/210","85/11903",0.189456864665561,0.516709861713721,0.493519607887589,"CCKAR/FGF13/SPOCK1",3
"GO:0016192","vesicle-mediated transport","4/210","128/11903",0.19005292953027,0.516709861713721,0.493519607887589,"MLC1/SYT12/SYT7/SYT9",4
"GO:0000165","MAPK cascade","6/210","219/11903",0.190787588984602,0.516709861713721,0.493519607887589,"CALM1/DLG3/FGF13/FGFR4/LOC113988363/MAPKAPK2",6
"GO:0006607","NLS-bearing protein import into nucleus","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"KPNA5",1
"GO:0007019","microtubule depolymerization","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"STMN1",1
"GO:0007130","synaptonemal complex assembly","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"P3H4",1
"GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"CBLB",1
"GO:0007340","acrosome reaction","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"GLRB",1
"GO:0008202","steroid metabolic process","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"MSMO1",1
"GO:0010637","negative regulation of mitochondrial fusion","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"CFLAR",1
"GO:0010996","response to auditory stimulus","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"PTN",1
"GO:0030207","chondroitin sulfate catabolic process","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"VCAN",1
"GO:0031115","negative regulation of microtubule polymerization","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"STMN1",1
"GO:0032516","positive regulation of phosphoprotein phosphatase activity","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"CALM1",1
"GO:0036342","post-anal tail morphogenesis","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"PALB2",1
"GO:0042789","mRNA transcription by RNA polymerase II","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"ZBTB1",1
"GO:0043691","reverse cholesterol transport","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"LCAT",1
"GO:0044255","cellular lipid metabolic process","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"ABHD3",1
"GO:0044849","estrous cycle","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"PTN",1
"GO:0045778","positive regulation of ossification","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"PTN",1
"GO:0046785","microtubule polymerization","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"FGF13",1
"GO:0048148","behavioral response to cocaine","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"PPP1R1B",1
"GO:0048681","negative regulation of axon regeneration","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"EPHA4",1
"GO:0050709","negative regulation of protein secretion","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"LOC114002832",1
"GO:0051013","microtubule severing","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"FIGN",1
"GO:0051272","positive regulation of cellular component movement","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"STMN1",1
"GO:0061158","3'-UTR-mediated mRNA destabilization","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"RBM24",1
"GO:0070935","3'-UTR-mediated mRNA stabilization","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"MAPKAPK2",1
"GO:0090026","positive regulation of monocyte chemotaxis","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"LGMN",1
"GO:1904158","axonemal central apparatus assembly","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"LOC113997903",1
"GO:2000650","negative regulation of sodium ion transmembrane transporter activity","1/210","12/11903",0.192410029159844,0.516709861713721,0.493519607887589,"CAMK2D",1
"GO:0034765","regulation of ion transmembrane transport","3/210","86/11903",0.193938994497757,0.516709861713721,0.493519607887589,"CACNA1E/KCNH4/KCNJ6",3
"GO:0050680","negative regulation of epithelial cell proliferation","2/210","46/11903",0.194604662390848,0.516709861713721,0.493519607887589,"IFT80/PTN",2
"GO:0071902","positive regulation of protein serine/threonine kinase activity","2/210","46/11903",0.194604662390848,0.516709861713721,0.493519607887589,"CALM1/CAMK1",2
"GO:0071364","cellular response to epidermal growth factor stimulus","2/210","47/11903",0.201040647279353,0.516709861713721,0.493519607887589,"CBLB/CFLAR",2
"GO:0030154","cell differentiation","9/210","368/11903",0.203055620797403,0.516709861713721,0.493519607887589,"ARHGAP22/CAMK1/ETV1/EYA2/NAA15/RBM24/RXRA/TXNRD3/WIPF3",9
"GO:0035556","intracellular signal transduction","8/210","320/11903",0.20485988777761,0.516709861713721,0.493519607887589,"DEPDC5/LOC114003925/MAPKAPK2/PPP1R1B/PSEN2/SH2B2/STMN1/WSB1",8
"GO:0001833","inner cell mass cell proliferation","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"PALB2",1
"GO:0001835","blastocyst hatching","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"ST8SIA6",1
"GO:0006195","purine nucleotide catabolic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"XDH",1
"GO:0006636","unsaturated fatty acid biosynthetic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"DEGS1",1
"GO:0006703","estrogen biosynthetic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"HSD17B12",1
"GO:0007274","neuromuscular synaptic transmission","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"P2RX3",1
"GO:0007520","myoblast fusion","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"MYH9",1
"GO:0016126","sterol biosynthetic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"MSMO1",1
"GO:0030301","cholesterol transport","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"LCAT",1
"GO:0031110","regulation of microtubule polymerization or depolymerization","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"STMN1",1
"GO:0032228","regulation of synaptic transmission, GABAergic","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"PHF24",1
"GO:0032801","receptor catabolic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"LGMN",1
"GO:0035518","histone H2A monoubiquitination","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"KDM2B",1
"GO:0043403","skeletal muscle tissue regeneration","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"CFLAR",1
"GO:0046827","positive regulation of protein export from nucleus","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"CAMK1",1
"GO:0046849","bone remodeling","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"P3H4",1
"GO:0048468","cell development","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"BHLHE23",1
"GO:0050435","amyloid-beta metabolic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"PSEN2",1
"GO:0051412","response to corticosterone","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"CALM1",1
"GO:0060384","innervation","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"SLITRK6",1
"GO:0061436","establishment of skin barrier","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"STMN1",1
"GO:0071318","cellular response to ATP","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"P2RX3",1
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"LOC113989272",1
"GO:0090161","Golgi ribbon formation","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"VTI1A",1
"GO:0098662","inorganic cation transmembrane transport","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"P2RX3",1
"GO:0098719","sodium ion import across plasma membrane","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"CFLAR",1
"GO:1903358","regulation of Golgi organization","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"LOC113995101",1
"GO:2000036","regulation of stem cell population maintenance","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"PTN",1
"GO:2000573","positive regulation of DNA biosynthetic process","1/210","13/11903",0.20667240355026,0.516709861713721,0.493519607887589,"FGFR4",1
"GO:0007584","response to nutrient","2/210","48/11903",0.207501178258204,0.516709861713721,0.493519607887589,"ACSL4/TNFRSF11B",2
"GO:0034644","cellular response to UV","2/210","48/11903",0.207501178258204,0.516709861713721,0.493519607887589,"PTN/ZBTB1",2
"GO:0006470","protein dephosphorylation","4/210","134/11903",0.211851712512775,0.516709861713721,0.493519607887589,"MTMR6/PPM1E/PPM1J/PPP1CC",4
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","2/210","49/11903",0.213983403384351,0.516709861713721,0.493519607887589,"AKAP5/HTR1E",2
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","4/210","136/11903",0.219270971734263,0.516709861713721,0.493519607887589,"CALCR/CFLAR/FGFR4/LOC113991532",4
"GO:0006405","RNA export from nucleus","2/210","50/11903",0.220484562798079,0.516709861713721,0.493519607887589,"EIF4E/SRRM1",2
"GO:0006813","potassium ion transport","2/210","50/11903",0.220484562798079,0.516709861713721,0.493519607887589,"KCNAB1/KCNJ6",2
"GO:0051496","positive regulation of stress fiber assembly","2/210","50/11903",0.220484562798079,0.516709861713721,0.493519607887589,"PPM1E/TGFB3",2
"GO:0051865","protein autoubiquitination","2/210","50/11903",0.220484562798079,0.516709861713721,0.493519607887589,"LOC113996048/SH3RF3",2
"GO:0001516","prostaglandin biosynthetic process","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"PTGS1",1
"GO:0009235","cobalamin metabolic process","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"ABCC10",1
"GO:0009792","embryo development ending in birth or egg hatching","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"RAI2",1
"GO:0010812","negative regulation of cell-substrate adhesion","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"SPOCK1",1
"GO:0019432","triglyceride biosynthetic process","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"ACSL4",1
"GO:0030042","actin filament depolymerization","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"WDR1",1
"GO:0030225","macrophage differentiation","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"MMP9",1
"GO:0038007","netrin-activated signaling pathway","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"TUBB3",1
"GO:0045019","negative regulation of nitric oxide biosynthetic process","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"LOC113988305",1
"GO:0045663","positive regulation of myoblast differentiation","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"RBM24",1
"GO:0046339","diacylglycerol metabolic process","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"LOC114003925",1
"GO:0060047","heart contraction","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0060252","positive regulation of glial cell proliferation","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"PPP1CC",1
"GO:0060285","cilium-dependent cell motility","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"LOC113984044",1
"GO:0060292","long-term synaptic depression","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"SLC24A2",1
"GO:0070050","neuron cellular homeostasis","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"SLC6A2",1
"GO:0090557","establishment of endothelial intestinal barrier","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"TJP3",1
"GO:0097067","cellular response to thyroid hormone stimulus","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"KLF9",1
"GO:0098664","G protein-coupled serotonin receptor signaling pathway","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"HRH2",1
"GO:1901379","regulation of potassium ion transmembrane transport","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"KCNAB1",1
"GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:1904862","inhibitory synapse assembly","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"FGF13",1
"GO:1905168","positive regulation of double-strand break repair via homologous recombination","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"ACTR2",1
"GO:2000272","negative regulation of signaling receptor activity","1/210","14/11903",0.220684076826496,0.516709861713721,0.493519607887589,"ESR2",1
"GO:0042632","cholesterol homeostasis","2/210","51/11903",0.227001986387808,0.516709861713721,0.493519607887589,"FGFR4/LCAT",2
"GO:0043627","response to estrogen","2/210","51/11903",0.227001986387808,0.516709861713721,0.493519607887589,"TGFB3/TNFRSF11B",2
"GO:0050729","positive regulation of inflammatory response","2/210","52/11903",0.233533091507988,0.516709861713721,0.493519607887589,"ABCC10/CEBPB",2
"GO:0072659","protein localization to plasma membrane","4/210","140/11903",0.234312868732088,0.516709861713721,0.493519607887589,"FAM126B/FGF13/MAP7/TESC",4
"GO:0002756","MyD88-independent toll-like receptor signaling pathway","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"LOC113996048",1
"GO:0005980","glycogen catabolic process","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"CALM1",1
"GO:0007194","negative regulation of adenylate cyclase activity","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"AKAP5",1
"GO:0030214","hyaluronan catabolic process","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"CEMIP2",1
"GO:0030520","intracellular estrogen receptor signaling pathway","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"ESR2",1
"GO:0030879","mammary gland development","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"CNMD",1
"GO:0035435","phosphate ion transmembrane transport","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"ADAMTS8",1
"GO:0035729","cellular response to hepatocyte growth factor stimulus","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"LGMN",1
"GO:0045445","myoblast differentiation","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"KCNAB1",1
"GO:0048265","response to pain","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"SLC6A2",1
"GO:0055075","potassium ion homeostasis","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0060391","positive regulation of SMAD protein signal transduction","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:0060996","dendritic spine development","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"ACSL4",1
"GO:0070584","mitochondrion morphogenesis","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0071397","cellular response to cholesterol","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"MLC1",1
"GO:0071732","cellular response to nitric oxide","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"CFLAR",1
"GO:0098703","calcium ion import across plasma membrane","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"SLC24A2",1
"GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"AP1AR",1
"GO:1901653","cellular response to peptide","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"KLF2",1
"GO:1902430","negative regulation of amyloid-beta formation","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"SPON1",1
"GO:1903146","regulation of autophagy of mitochondrion","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:1904262","negative regulation of TORC1 signaling","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"DEPDC5",1
"GO:1990869","cellular response to chemokine","1/210","15/11903",0.234449435045558,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0006629","lipid metabolic process","3/210","95/11903",0.235333954375291,0.516709861713721,0.493519607887589,"ACSL4/GDPD5/LCAT",3
"GO:0071805","potassium ion transmembrane transport","3/210","96/11903",0.24003135951764,0.516709861713721,0.493519607887589,"KCNAB1/KCNH4/SLC24A2",3
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","2/210","53/11903",0.240075380748974,0.516709861713721,0.493519607887589,"KHDRBS3/RBM24",2
"GO:0008217","regulation of blood pressure","2/210","53/11903",0.240075380748974,0.516709861713721,0.493519607887589,"CHGA/PTGS1",2
"GO:0034613","cellular protein localization","2/210","53/11903",0.240075380748974,0.516709861713721,0.493519607887589,"AP1AR/SEPT8",2
"GO:0045669","positive regulation of osteoblast differentiation","2/210","53/11903",0.240075380748974,0.516709861713721,0.493519607887589,"ACVR2B/CEBPB",2
"GO:0098869","cellular oxidant detoxification","2/210","53/11903",0.240075380748974,0.516709861713721,0.493519607887589,"PTGS1/TXNRD3",2
"GO:0044267","cellular protein metabolic process","4/210","142/11903",0.241926848623728,0.516709861713721,0.493519607887589,"ITIH2/LOC113992168/PRSS23/VCAN",4
"GO:0038095","Fc-epsilon receptor signaling pathway","3/210","97/11903",0.244744602442879,0.516709861713721,0.493519607887589,"CALM1/JUN/LOC114000703",3
"GO:0050900","leukocyte migration","3/210","97/11903",0.244744602442879,0.516709861713721,0.493519607887589,"LOC113988305/MMP9/MYH9",3
"GO:0001676","long-chain fatty acid metabolic process","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"ACSL4",1
"GO:0001921","positive regulation of receptor recycling","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"ANXA2",1
"GO:0002064","epithelial cell development","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"LOC113997903",1
"GO:0006623","protein targeting to vacuole","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"VTI1A",1
"GO:0015698","inorganic anion transport","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"LRRC8B",1
"GO:0030901","midbrain development","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"KDM2B",1
"GO:0034622","cellular protein-containing complex assembly","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"LOC113995101",1
"GO:0035902","response to immobilization stress","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"ACTR2",1
"GO:0038111","interleukin-7-mediated signaling pathway","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"LOC114001747",1
"GO:0046834","lipid phosphorylation","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"LOC114003925",1
"GO:0046928","regulation of neurotransmitter secretion","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"SYT12",1
"GO:0048260","positive regulation of receptor-mediated endocytosis","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"CBLB",1
"GO:0048384","retinoic acid receptor signaling pathway","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"RXRA",1
"GO:0050775","positive regulation of dendrite morphogenesis","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"EPHA4",1
"GO:0051000","positive regulation of nitric-oxide synthase activity","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"CALM1",1
"GO:0051930","regulation of sensory perception of pain","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"LOC113989272",1
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"WDR1",1
"GO:0062009","secondary palate development","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:0070266","necroptotic process","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0070633","transepithelial transport","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"ABCC10",1
"GO:1900006","positive regulation of dendrite development","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"PTN",1
